ID,name,Worldtime_0,Mass_0,Phase_0,RemnantType_0,Worldtime_1,Mass_1,Phase_1,RemnantType_1,Semimajor,Eccentricity,BEvent
36,356102295527357,0.000000e+00,1.039852e+02,MainSequence,NotARemnant,0.000000e+00,1.039594e+02,MainSequence,NotARemnant,5.480000e+04,3.780000e-01,
36,356102295527357,3.248012e+00,1.559316e+01,Remnant,BH,3.248012e+00,1.559162e+01,Remnant,BH,3.380561e+05,3.779981e-01,CPhase
37,365882179637565,0.000000e+00,4.074907e+01,MainSequence,NotARemnant,0.000000e+00,7.661829e+00,MainSequence,NotARemnant,6.250000e+01,2.260000e-02,
37,365882179637565,4.739482e+00,1.847728e+01,Remnant,BH,4.739482e+00,nan,Remnant,Empty,nan,nan,CPhase
38,520831458855827,0.000000e+00,4.733923e+01,MainSequence,NotARemnant,0.000000e+00,3.454488e+01,MainSequence,NotARemnant,3.690000e+02,2.870000e-01,
38,520831458855827,5.097643e+00,8.206752e+00,Remnant,BH,5.097643e+00,nan,Remnant,Empty,nan,nan,Collision_Merger
39,426057533085265,0.000000e+00,3.883738e+01,MainSequence,NotARemnant,0.000000e+00,2.751904e+01,MainSequence,NotARemnant,4.410000e+03,8.820000e-01,
39,426057533085265,6.209082e+00,4.925380e+00,Remnant,BH,6.209082e+00,nan,Remnant,Empty,nan,nan,RLOB_Merger
40,104432111613976,0.000000e+00,2.711425e+01,MainSequence,NotARemnant,0.000000e+00,1.411205e+01,MainSequence,NotARemnant,2.310000e+04,2.180000e-01,
40,104432111613976,1.415296e+01,8.593242e+00,Remnant,BH,1.415296e+01,1.304834e+00,Remnant,NS_CCSN,nan,nan,CPhase
41,716643049108262,0.000000e+00,2.332162e+01,MainSequence,NotARemnant,0.000000e+00,1.973196e+01,MainSequence,NotARemnant,1.450000e+04,2.170000e-01,
41,716643049108262,9.180871e+00,6.345747e+00,Remnant,BH,9.180871e+00,3.275724e+00,Remnant,BH,nan,nan,CPhase
42,563845604702493,0.000000e+00,4.261819e+01,MainSequence,NotARemnant,0.000000e+00,6.626854e+00,MainSequence,NotARemnant,5.290000e+01,4.020000e-01,
42,563845604702493,4.717015e+00,8.879991e+00,Remnant,BH,4.717015e+00,nan,Remnant,Empty,nan,nan,CPhase
43,728762087390577,0.000000e+00,7.365424e+01,MainSequence,NotARemnant,0.000000e+00,2.929571e+01,MainSequence,NotARemnant,8.310000e+02,1.290000e-02,
43,728762087390577,6.375562e+00,1.355091e+01,Remnant,BH,6.375562e+00,2.432613e+00,Remnant,NS_CCSN,nan,nan,SNBroken
44,149814666344260,0.000000e+00,5.428120e+01,MainSequence,NotARemnant,0.000000e+00,1.209907e+01,MainSequence,NotARemnant,1.510000e+03,1.900000e-01,
44,149814666344260,1.769842e+01,1.011537e+01,Remnant,BH,1.769842e+01,1.235519e+00,Remnant,NS_CCSN,nan,nan,SNBroken
45,254421373421680,0.000000e+00,2.429570e+01,MainSequence,NotARemnant,0.000000e+00,8.977645e+00,MainSequence,NotARemnant,1.490000e+03,9.100000e-01,
45,254421373421680,7.809450e+00,9.591521e+00,Remnant,BH,7.809450e+00,nan,Remnant,Empty,nan,nan,CPhase
