ID,name,Worldtime_0,Mass_0,Phase_0,RemnantType_0,Worldtime_1,Mass_1,Phase_1,RemnantType_1,Semimajor,Eccentricity,BEvent
90,664239874037921,0.000000e+00,2.343628e+01,1,0,0.000000e+00,1.404910e+01,1,0,1.290000e+02,7.450000e-01,-1
90,664239874037921,8.056670e+00,9.805747e+00,7,6,8.056670e+00,nan,7,-1,nan,nan,0
91,428164796250924,0.000000e+00,5.837427e+01,1,0,0.000000e+00,9.390629e+00,1,0,1.100000e+02,4.280000e-01,-1
91,428164796250924,3.913643e+00,1.965747e+01,7,6,3.913643e+00,nan,7,-1,nan,nan,0
92,692386703020399,0.000000e+00,6.933868e+01,1,0,0.000000e+00,5.096299e+01,1,0,1.080000e+03,3.690000e-02,-1
92,692386703020399,4.347548e+00,1.333687e+01,7,6,4.347548e+00,8.225251e+00,7,6,nan,nan,17
93,753239421585239,0.000000e+00,3.317113e+01,1,0,0.000000e+00,2.227078e+01,1,0,9.180000e+01,6.750000e-01,-1
93,753239421585239,5.674541e+00,1.769143e+01,7,6,5.674541e+00,nan,7,-1,nan,nan,0
94,160666565148830,0.000000e+00,3.391972e+01,1,0,0.000000e+00,7.150841e+00,1,0,2.350000e+01,2.070000e-03,-1
94,160666565148830,5.362882e+00,5.046901e+00,7,6,5.362882e+00,nan,7,-1,nan,nan,0
95,291708234326082,0.000000e+00,6.231630e+01,1,0,0.000000e+00,3.975521e+01,1,0,1.050000e+03,6.920000e-01,-1
95,291708234326082,4.562955e+00,1.447164e+01,7,6,4.562955e+00,nan,7,-1,nan,nan,13
96,354939194017782,0.000000e+00,2.771844e+01,1,0,0.000000e+00,2.320697e+01,1,0,1.670000e+04,5.980000e-01,-1
96,354939194017782,8.109606e+00,8.862427e+00,7,6,8.109606e+00,6.457521e+00,7,6,nan,nan,0
97,967124089823800,0.000000e+00,9.809676e+01,1,0,0.000000e+00,6.833718e+01,1,0,4.170000e+01,2.280000e-03,-1
97,967124089823800,2.953205e+00,2.074173e+01,7,6,2.953205e+00,nan,7,-1,nan,nan,0
98,887164145963074,0.000000e+00,4.513488e+01,1,0,0.000000e+00,9.327631e+00,1,0,1.880000e+02,6.040000e-01,-1
98,887164145963074,4.556203e+00,2.106335e+01,7,6,4.556203e+00,nan,7,-1,nan,nan,0
99,438580988963614,0.000000e+00,2.741535e+01,1,0,0.000000e+00,2.288693e+01,1,0,4.700000e+02,9.060000e-01,-1
99,438580988963614,6.928851e+00,1.620462e+01,7,6,6.928851e+00,nan,7,-1,nan,nan,0
100,500997359608964,0.000000e+00,2.387796e+01,1,0,0.000000e+00,2.000357e+01,1,0,9.550000e+02,5.970000e-01,-1
100,500997359608964,7.929794e+00,1.192761e+01,7,6,7.929794e+00,nan,7,-1,nan,nan,0
