#ID        name                 Mass_0             Z_0                spin_0             SN_0               Tstart_0           Mass_1             Z_1                spin_1             SN_1               Tstart_1           a                  e                  Tend               Dtout              Seed             
56         291630568975802      30.606             0.02               0.0                delayed            zams               3.514              0.02               0.0                delayed            zams               3.88e+04           0.737              end                end            630562195717707  
57         102500445402075      30.914             0.02               0.0                delayed            zams               22.329             0.02               0.0                delayed            zams               4.69e+03           0.439              end                end            353459308681672  
58         799481311023805      69.962             0.02               0.0                delayed            zams               67.901             0.02               0.0                delayed            zams               1.42e+03           0.566              end                end            267776296536275  
59         283502796247278      29.436             0.02               0.0                delayed            zams               7.271              0.02               0.0                delayed            zams               97.2               0.243              end                end            177522787411593  
60         417682149751237      28.287             0.02               0.0                delayed            zams               18.180             0.02               0.0                delayed            zams               2.37e+04           0.678              end                end            12150035780236   
61         786978872327652      23.790             0.02               0.0                delayed            zams               6.835              0.02               0.0                delayed            zams               5.36e+04           0.393              end                end            716076697034917  
62         581698619648817      25.358             0.02               0.0                delayed            zams               24.960             0.02               0.0                delayed            zams               1.91e+04           0.154              end                end            959180043885143  
63         537515066273724      35.358             0.02               0.0                delayed            zams               19.919             0.02               0.0                delayed            zams               1.67e+04           0.47               end                end            509406111819492  
64         445499329500466      38.971             0.02               0.0                delayed            zams               30.775             0.02               0.0                delayed            zams               106                0.166              end                end            467059975086392  
65         270028870096840      48.499             0.02               0.0                delayed            zams               12.442             0.02               0.0                delayed            zams               2.83e+04           0.278              end                end            996945158242855  
66         631220803104308      96.724             0.02               0.0                delayed            zams               69.771             0.02               0.0                delayed            zams               3.05e+03           0.0678             end                end            700322878220549  
67         612905202716404      56.210             0.02               0.0                delayed            zams               30.725             0.02               0.0                delayed            zams               321                0.333              end                end            229016986886304  
68         327012848693621      26.276             0.02               0.0                delayed            zams               25.708             0.02               0.0                delayed            zams               45.2               0.00357            end                end            425751431589501  
69         546322736090947      36.516             0.02               0.0                delayed            zams               9.435              0.02               0.0                delayed            zams               1.35e+03           0.526              end                end            248641783879032  
70         799734496041159      70.190             0.02               0.0                delayed            zams               59.952             0.02               0.0                delayed            zams               5.38e+03           0.214              end                end            881847830532884  
71         752201417355791      29.103             0.02               0.0                delayed            zams               12.701             0.02               0.0                delayed            zams               155                0.703              end                end            834537438541117  
72         907104026726568      27.903             0.02               0.0                delayed            zams               3.152              0.02               0.0                delayed            zams               86.7               0.355              end                end            275934801840732  
73         699414111676869      25.253             0.02               0.0                delayed            zams               6.179              0.02               0.0                delayed            zams               56.2               0.372              end                end            699391188344553  
74         810140739386774      24.984             0.02               0.0                delayed            zams               4.742              0.02               0.0                delayed            zams               46.7               0.552              end                end            132665916925825  
75         213297313047771      28.411             0.02               0.0                delayed            zams               23.513             0.02               0.0                delayed            zams               1.23e+03           0.47               end                end            672819985999882  
76         223606719686579      32.997             0.02               0.0                delayed            zams               21.249             0.02               0.0                delayed            zams               654                0.44               end                end            730866044700304  
77         261799456831970      49.251             0.02               0.0                delayed            zams               11.004             0.02               0.0                delayed            zams               76.1               0.397              end                end            810551913189960  
